goos: linux
goarch: amd64
pkg: github.com/awslabs/aws-glue-schema-registry/multilang-schema-registry/golang/pkg/gsrserde-go/core
cpu: Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz
BenchmarkEncoderCacheHit/AVRO/small_100B-48         	 5017598	       468.2 ns/op	 213.59 MB/s	     184 B/op	       4 allocs/op
BenchmarkEncodeWireFormat_Parallel/AVRO/medium_10KB/P4-48        	  707200	      3401 ns/op	3010.82 MB/s	   10964 B/op	       4 allocs/op
BenchmarkEncodeWireFormat_Parallel/AVRO/medium_10KB/P4-48        	  651218	      3374 ns/op	3034.56 MB/s	   10964 B/op	       4 allocs/op
BenchmarkEncodeWireFormat_Parallel/AVRO/medium_10KB/P4-48        	  922502	      2176 ns/op	4706.64 MB/s	   10950 B/op	       4 allocs/op
BenchmarkEncodeWireFormat_Parallel/AVRO/medium_10KB/P4-48        	 1000000	      2228 ns/op	4597.06 MB/s	   10950 B/op	       4 allocs/op
BenchmarkEncodeWireFormat_Parallel/AVRO/medium_10KB/P4-48        	 1000000	      2285 ns/op	4481.06 MB/s	   10950 B/op	       4 allocs/op
BenchmarkEncodeWireFormat_Parallel/AVRO/medium_10KB/P16-48       	 1000000	      2558 ns/op	4003.86 MB/s	   10949 B/op	       4 allocs/op
BenchmarkEncodeWireFormat_Parallel/AVRO/medium_10KB/P16-48       	  878277	      2555 ns/op	4007.88 MB/s	   10949 B/op	       4 allocs/op
BenchmarkEncodeWireFormat_Parallel/AVRO/medium_10KB/P16-48       	  800272	      2506 ns/op	4086.49 MB/s	   10948 B/op	       4 allocs/op
BenchmarkEncodeWireFormat_Parallel/AVRO/medium_10KB/P16-48       	 1000000	      2444 ns/op	4190.37 MB/s	   10948 B/op	       4 allocs/op
BenchmarkEncodeWireFormat_Parallel/AVRO/medium_10KB/P16-48       	  896904	      2450 ns/op	4179.51 MB/s	   10948 B/op	       4 allocs/op
BenchmarkEncodeWireFormat_Parallel/AVRO/large_1MB/P4-48          	   64902	     35703 ns/op	29369.11 MB/s	 1056881 B/op	       4 allocs/op
BenchmarkEncodeWireFormat_Parallel/AVRO/large_1MB/P4-48          	   63525	     35817 ns/op	29276.04 MB/s	 1056883 B/op	       4 allocs/op
BenchmarkEncodeWireFormat_Parallel/AVRO/large_1MB/P4-48          	   65275	     35723 ns/op	29352.56 MB/s	 1056881 B/op	       4 allocs/op
BenchmarkEncodeWireFormat_Parallel/AVRO/large_1MB/P4-48          	   65744	     36315 ns/op	28874.62 MB/s	 1056883 B/op	       4 allocs/op
BenchmarkEncodeWireFormat_Parallel/AVRO/large_1MB/P4-48          	   57517	     36833 ns/op	28468.08 MB/s	 1056883 B/op	       4 allocs/op
BenchmarkEncodeWireFormat_Parallel/AVRO/large_1MB/P16-48         	   80317	     28956 ns/op	36212.92 MB/s	 1056834 B/op	       4 allocs/op
BenchmarkEncodeWireFormat_Parallel/AVRO/large_1MB/P16-48         	   76662	     29169 ns/op	35947.86 MB/s	 1056836 B/op	       4 allocs/op
BenchmarkEncodeWireFormat_Parallel/AVRO/large_1MB/P16-48         	   72932	     29578 ns/op	35450.85 MB/s	 1056833 B/op	       4 allocs/op
BenchmarkEncodeWireFormat_Parallel/AVRO/large_1MB/P16-48         	   76069	     29530 ns/op	35508.67 MB/s	 1056836 B/op	       4 allocs/op
BenchmarkEncodeWireFormat_Parallel/AVRO/large_1MB/P16-48         	   72456	     28662 ns/op	36583.89 MB/s	 1056834 B/op	       4 allocs/op
BenchmarkEncodeWireFormat_Parallel/JSON/small_100B/P4-48         	 5049864	       470.3 ns/op	 212.63 MB/s	     184 B/op	       4 allocs/op
BenchmarkEncodeWireFormat_Parallel/JSON/small_100B/P4-48         	 5138217	       454.1 ns/op	 220.20 MB/s	     184 B/op	       4 allocs/op
BenchmarkEncodeWireFormat_Parallel/JSON/small_100B/P4-48         	 5083338	       475.5 ns/op	 210.30 MB/s	     184 B/op	       4 allocs/op
BenchmarkEncodeWireFormat_Parallel/JSON/small_100B/P4-48         	 5145528	       471.0 ns/op	 212.33 MB/s	     184 B/op	       4 allocs/op
BenchmarkEncodeWireFormat_Parallel/JSON/small_100B/P4-48         	 5245628	       450.1 ns/op	 222.15 MB/s	     184 B/op	       4 allocs/op
BenchmarkEncodeWireFormat_Parallel/JSON/small_100B/P16-48        	 4982356	       477.6 ns/op	 209.40 MB/s	     184 B/op	       4 allocs/op
BenchmarkEncodeWireFormat_Parallel/JSON/small_100B/P16-48        	 4937751	       491.2 ns/op	 203.58 MB/s	     184 B/op	       4 allocs/op
BenchmarkEncodeWireFormat_Parallel/JSON/small_100B/P16-48        	 4893386	       492.1 ns/op	 203.20 MB/s	     184 B/op	       4 allocs/op
BenchmarkEncodeWireFormat_Parallel/JSON/small_100B/P16-48        	 4754803	       486.5 ns/op	 205.55 MB/s	     184 B/op	       4 allocs/op
BenchmarkEncodeWireFormat_Parallel/JSON/small_100B/P16-48        	 4819728	       499.3 ns/op	 200.26 MB/s	     184 B/op	       4 allocs/op
BenchmarkEncodeWireFormat_Parallel/JSON/medium_10KB/P4-48        	  667531	      3571 ns/op	2867.93 MB/s	   10963 B/op	       4 allocs/op
BenchmarkEncodeWireFormat_Parallel/JSON/medium_10KB/P4-48        	  664504	      3529 ns/op	2901.62 MB/s	   10964 B/op	       4 allocs/op
BenchmarkEncodeWireFormat_Parallel/JSON/medium_10KB/P4-48        	  895130	      2369 ns/op	4322.28 MB/s	   10950 B/op	       4 allocs/op
BenchmarkEncodeWireFormat_Parallel/JSON/medium_10KB/P4-48        	 1000000	      2442 ns/op	4193.50 MB/s	   10951 B/op	       4 allocs/op
BenchmarkEncodeWireFormat_Parallel/JSON/medium_10KB/P4-48        	 1000000	      2430 ns/op	4214.34 MB/s	   10950 B/op	       4 allocs/op
BenchmarkEncodeWireFormat_Parallel/JSON/medium_10KB/P16-48       	  990910	      2306 ns/op	4440.52 MB/s	   10946 B/op	       4 allocs/op
BenchmarkEncodeWireFormat_Parallel/JSON/medium_10KB/P16-48       	  897980	      2329 ns/op	4396.82 MB/s	   10947 B/op	       4 allocs/op
BenchmarkEncodeWireFormat_Parallel/JSON/medium_10KB/P16-48       	 1000000	      2390 ns/op	4283.78 MB/s	   10947 B/op	       4 allocs/op
BenchmarkEncodeWireFormat_Parallel/JSON/medium_10KB/P16-48       	 1000000	      2342 ns/op	4371.46 MB/s	   10947 B/op	       4 allocs/op
BenchmarkEncodeWireFormat_Parallel/JSON/medium_10KB/P16-48       	  897566	      2329 ns/op	4396.85 MB/s	   10946 B/op	       4 allocs/op
BenchmarkEncodeWireFormat_Parallel/JSON/large_1MB/P4-48          	   57964	     37140 ns/op	28233.30 MB/s	 1056879 B/op	       4 allocs/op
BenchmarkEncodeWireFormat_Parallel/JSON/large_1MB/P4-48          	   62236	     37174 ns/op	28206.98 MB/s	 1056880 B/op	       4 allocs/op
BenchmarkEncodeWireFormat_Parallel/JSON/large_1MB/P4-48          	   63145	     36758 ns/op	28526.30 MB/s	 1056884 B/op	       4 allocs/op
BenchmarkEncodeWireFormat_Parallel/JSON/large_1MB/P4-48          	   64303	     37332 ns/op	28088.21 MB/s	 1056880 B/op	       4 allocs/op
BenchmarkEncodeWireFormat_Parallel/JSON/large_1MB/P4-48          	   62296	     37624 ns/op	27869.74 MB/s	 1056884 B/op	       4 allocs/op
BenchmarkEncodeWireFormat_Parallel/JSON/large_1MB/P16-48         	   68896	     29190 ns/op	35923.02 MB/s	 1056831 B/op	       4 allocs/op
BenchmarkEncodeWireFormat_Parallel/JSON/large_1MB/P16-48         	   72561	     28852 ns/op	36343.29 MB/s	 1056831 B/op	       4 allocs/op
BenchmarkEncodeWireFormat_Parallel/JSON/large_1MB/P16-48         	   72217	     29373 ns/op	35699.21 MB/s	 1056833 B/op	       4 allocs/op
BenchmarkEncodeWireFormat_Parallel/JSON/large_1MB/P16-48         	   72864	     29193 ns/op	35918.33 MB/s	 1056833 B/op	       4 allocs/op
BenchmarkEncodeWireFormat_Parallel/JSON/large_1MB/P16-48         	   69123	     29848 ns/op	35130.44 MB/s	 1056836 B/op	       4 allocs/op
BenchmarkEncodeWireFormat_Parallel/PROTOBUF/small_100B/P4-48     	  109561	     19677 ns/op	   5.08 MB/s	   36842 B/op	     229 allocs/op
BenchmarkEncodeWireFormat_Parallel/PROTOBUF/small_100B/P4-48     	  121508	     20094 ns/op	   4.98 MB/s	   36844 B/op	     229 allocs/op
BenchmarkEncodeWireFormat_Parallel/PROTOBUF/small_100B/P4-48     	  116065	     20428 ns/op	   4.90 MB/s	   36845 B/op	     229 allocs/op
BenchmarkEncodeWireFormat_Parallel/PROTOBUF/small_100B/P4-48     	  120936	     20659 ns/op	   4.84 MB/s	   36850 B/op	     229 allocs/op
BenchmarkEncodeWireFormat_Parallel/PROTOBUF/small_100B/P4-48     	  111559	     20931 ns/op	   4.78 MB/s	   36851 B/op	     229 allocs/op
BenchmarkEncodeWireFormat_Parallel/PROTOBUF/small_100B/P16-48    	  146557	     14123 ns/op	   7.08 MB/s	   36764 B/op	     229 allocs/op
BenchmarkEncodeWireFormat_Parallel/PROTOBUF/small_100B/P16-48    	  156495	     13846 ns/op	   7.22 MB/s	   36763 B/op	     229 allocs/op
BenchmarkEncodeWireFormat_Parallel/PROTOBUF/small_100B/P16-48    	  151981	     13912 ns/op	   7.19 MB/s	   36763 B/op	     229 allocs/op
BenchmarkEncodeWireFormat_Parallel/PROTOBUF/small_100B/P16-48    	  150651	     14322 ns/op	   6.98 MB/s	   36765 B/op	     229 allocs/op
BenchmarkEncodeWireFormat_Parallel/PROTOBUF/small_100B/P16-48    	  150991	     14282 ns/op	   7.00 MB/s	   36764 B/op	     229 allocs/op
BenchmarkEncodeWireFormat_Parallel/PROTOBUF/medium_10KB/P4-48    	   65670	     34914 ns/op	 293.29 MB/s	   58473 B/op	     230 allocs/op
BenchmarkEncodeWireFormat_Parallel/PROTOBUF/medium_10KB/P4-48    	   67118	     35778 ns/op	 286.21 MB/s	   58476 B/op	     230 allocs/op
BenchmarkEncodeWireFormat_Parallel/PROTOBUF/medium_10KB/P4-48    	   67600	     35088 ns/op	 291.84 MB/s	   58469 B/op	     230 allocs/op
BenchmarkEncodeWireFormat_Parallel/PROTOBUF/medium_10KB/P4-48    	   66589	     31281 ns/op	 327.36 MB/s	   58421 B/op	     230 allocs/op
BenchmarkEncodeWireFormat_Parallel/PROTOBUF/medium_10KB/P4-48    	   78398	     28295 ns/op	 361.90 MB/s	   58396 B/op	     229 allocs/op
BenchmarkEncodeWireFormat_Parallel/PROTOBUF/medium_10KB/P16-48   	  102034	     25093 ns/op	 408.07 MB/s	   58331 B/op	     229 allocs/op
BenchmarkEncodeWireFormat_Parallel/PROTOBUF/medium_10KB/P16-48   	   89580	     25801 ns/op	 396.89 MB/s	   58337 B/op	     229 allocs/op
BenchmarkEncodeWireFormat_Parallel/PROTOBUF/medium_10KB/P16-48   	   88033	     24976 ns/op	 410.00 MB/s	   58337 B/op	     229 allocs/op
BenchmarkEncodeWireFormat_Parallel/PROTOBUF/medium_10KB/P16-48   	   94022	     26850 ns/op	 381.37 MB/s	   58337 B/op	     229 allocs/op
BenchmarkEncodeWireFormat_Parallel/PROTOBUF/medium_10KB/P16-48   	   85989	     28320 ns/op	 361.58 MB/s	   58334 B/op	     229 allocs/op
BenchmarkEncodeWireFormat_Parallel/PROTOBUF/large_1MB/P4-48      	   19504	    119357 ns/op	8785.19 MB/s	 2150228 B/op	     230 allocs/op
BenchmarkEncodeWireFormat_Parallel/PROTOBUF/large_1MB/P4-48      	   21836	    109054 ns/op	9615.16 MB/s	 2150209 B/op	     230 allocs/op
BenchmarkEncodeWireFormat_Parallel/PROTOBUF/large_1MB/P4-48      	   22030	    104817 ns/op	10003.86 MB/s	 2150204 B/op	     230 allocs/op
BenchmarkEncodeWireFormat_Parallel/PROTOBUF/large_1MB/P4-48      	   22270	    104953 ns/op	9990.94 MB/s	 2150213 B/op	     230 allocs/op
BenchmarkEncodeWireFormat_Parallel/PROTOBUF/large_1MB/P4-48      	   21775	    107573 ns/op	9747.61 MB/s	 2150228 B/op	     230 allocs/op
BenchmarkEncodeWireFormat_Parallel/PROTOBUF/large_1MB/P16-48     	   25950	     89298 ns/op	11742.41 MB/s	 2150069 B/op	     229 allocs/op
BenchmarkEncodeWireFormat_Parallel/PROTOBUF/large_1MB/P16-48     	   27708	     85284 ns/op	12295.05 MB/s	 2150059 B/op	     229 allocs/op
BenchmarkEncodeWireFormat_Parallel/PROTOBUF/large_1MB/P16-48     	   27394	     86042 ns/op	12186.73 MB/s	 2150061 B/op	     229 allocs/op
BenchmarkEncodeWireFormat_Parallel/PROTOBUF/large_1MB/P16-48     	   26466	     87519 ns/op	11981.12 MB/s	 2150066 B/op	     229 allocs/op
BenchmarkEncodeWireFormat_Parallel/PROTOBUF/large_1MB/P16-48     	   25417	     84904 ns/op	12350.14 MB/s	 2150057 B/op	     229 allocs/op
BenchmarkDecodeWireFormat_Parallel/AVRO/small_100B/P4-48         	 5502518	       409.2 ns/op	 244.40 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/AVRO/small_100B/P4-48         	 5825338	       424.7 ns/op	 235.47 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/AVRO/small_100B/P4-48         	 5782368	       435.1 ns/op	 229.85 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/AVRO/small_100B/P4-48         	 5289094	       471.3 ns/op	 212.17 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/AVRO/small_100B/P4-48         	 5303265	       437.7 ns/op	 228.46 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/AVRO/small_100B/P16-48        	 5098966	       498.5 ns/op	 200.59 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/AVRO/small_100B/P16-48        	 4968955	       434.8 ns/op	 230.01 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/AVRO/small_100B/P16-48        	 6070694	       416.1 ns/op	 240.32 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/AVRO/small_100B/P16-48        	 5822102	       417.8 ns/op	 239.32 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/AVRO/small_100B/P16-48        	 5848827	       432.2 ns/op	 231.36 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/AVRO/medium_10KB/P4-48        	 5673864	       399.0 ns/op	25663.03 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/AVRO/medium_10KB/P4-48        	 5821012	       401.8 ns/op	25486.96 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/AVRO/medium_10KB/P4-48        	 5899476	       419.3 ns/op	24420.04 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/AVRO/medium_10KB/P4-48        	 5845618	       434.9 ns/op	23545.63 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/AVRO/medium_10KB/P4-48        	 5899880	       417.4 ns/op	24532.62 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/AVRO/medium_10KB/P16-48       	 5846534	       437.4 ns/op	23410.77 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/AVRO/medium_10KB/P16-48       	 5597397	       429.4 ns/op	23845.41 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/AVRO/medium_10KB/P16-48       	 5541882	       427.3 ns/op	23966.68 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/AVRO/medium_10KB/P16-48       	 5606134	       425.9 ns/op	24045.25 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/AVRO/medium_10KB/P16-48       	 5602958	       432.5 ns/op	23675.14 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/AVRO/large_1MB/P4-48          	 5727255	       415.2 ns/op	2525222.95 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/AVRO/large_1MB/P4-48          	 5786830	       413.8 ns/op	2534072.03 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/AVRO/large_1MB/P4-48          	 5648236	       409.5 ns/op	2560888.54 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/AVRO/large_1MB/P4-48          	 6087366	       413.1 ns/op	2538157.84 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/AVRO/large_1MB/P4-48          	 5496991	       421.6 ns/op	2487167.87 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/AVRO/large_1MB/P16-48         	 5860585	       427.1 ns/op	2455295.29 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/AVRO/large_1MB/P16-48         	 5878254	       429.6 ns/op	2440860.37 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/AVRO/large_1MB/P16-48         	 5891024	       439.0 ns/op	2388363.57 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/AVRO/large_1MB/P16-48         	 5766408	       440.7 ns/op	2379576.99 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/AVRO/large_1MB/P16-48         	 5269178	       444.6 ns/op	2358373.09 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/JSON/small_100B/P4-48         	 5333868	       447.3 ns/op	 223.54 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/JSON/small_100B/P4-48         	 5177965	       436.5 ns/op	 229.11 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/JSON/small_100B/P4-48         	 5422291	       435.9 ns/op	 229.39 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/JSON/small_100B/P4-48         	 5788077	       433.5 ns/op	 230.70 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/JSON/small_100B/P4-48         	 5412097	       443.1 ns/op	 225.66 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/JSON/small_100B/P16-48        	 5351817	       478.0 ns/op	 209.21 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/JSON/small_100B/P16-48        	 5380358	       456.5 ns/op	 219.06 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/JSON/small_100B/P16-48        	 5099593	       481.1 ns/op	 207.87 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/JSON/small_100B/P16-48        	 5059725	       472.8 ns/op	 211.51 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/JSON/small_100B/P16-48        	 5305448	       469.9 ns/op	 212.80 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/JSON/medium_10KB/P4-48        	 5384608	       441.9 ns/op	23173.56 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/JSON/medium_10KB/P4-48        	 5467287	       434.2 ns/op	23584.47 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/JSON/medium_10KB/P4-48        	 5313801	       440.2 ns/op	23260.02 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/JSON/medium_10KB/P4-48        	 5089443	       448.2 ns/op	22847.22 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/JSON/medium_10KB/P4-48        	 5378590	       420.0 ns/op	24378.89 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/JSON/medium_10KB/P16-48       	 5538938	       445.2 ns/op	23001.63 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/JSON/medium_10KB/P16-48       	 5595675	       434.5 ns/op	23566.79 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/JSON/medium_10KB/P16-48       	 5363313	       438.7 ns/op	23340.13 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/JSON/medium_10KB/P16-48       	 5046393	       452.4 ns/op	22632.58 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/JSON/medium_10KB/P16-48       	 5153536	       438.5 ns/op	23351.89 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/JSON/large_1MB/P4-48          	 5582644	       423.7 ns/op	2474895.33 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/JSON/large_1MB/P4-48          	 5563041	       439.6 ns/op	2385337.43 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/JSON/large_1MB/P4-48          	 5362585	       442.9 ns/op	2367756.19 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/JSON/large_1MB/P4-48          	 5523637	       422.2 ns/op	2483688.77 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/JSON/large_1MB/P4-48          	 5451624	       431.6 ns/op	2429393.22 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/JSON/large_1MB/P16-48         	 5664734	       453.4 ns/op	2312816.29 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/JSON/large_1MB/P16-48         	 5364332	       446.4 ns/op	2348975.77 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/JSON/large_1MB/P16-48         	 5349931	       451.0 ns/op	2325042.87 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/JSON/large_1MB/P16-48         	 5624932	       447.5 ns/op	2343286.68 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/JSON/large_1MB/P16-48         	 5832840	       450.3 ns/op	2328475.11 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/PROTOBUF/small_100B/P4-48     	 5530912	       439.0 ns/op	 227.81 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/PROTOBUF/small_100B/P4-48     	 5489127	       441.5 ns/op	 226.51 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/PROTOBUF/small_100B/P4-48     	 5497362	       433.5 ns/op	 230.68 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/PROTOBUF/small_100B/P4-48     	 5360424	       451.7 ns/op	 221.39 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/PROTOBUF/small_100B/P4-48     	 5549452	       442.9 ns/op	 225.79 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/PROTOBUF/small_100B/P16-48    	 5319468	       458.2 ns/op	 218.27 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/PROTOBUF/small_100B/P16-48    	 5483210	       468.9 ns/op	 213.25 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/PROTOBUF/small_100B/P16-48    	 5088171	       465.3 ns/op	 214.90 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/PROTOBUF/small_100B/P16-48    	 5503590	       463.4 ns/op	 215.81 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/PROTOBUF/small_100B/P16-48    	 5128072	       460.1 ns/op	 217.37 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/PROTOBUF/medium_10KB/P4-48    	 5136634	       463.1 ns/op	22110.21 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/PROTOBUF/medium_10KB/P4-48    	 5401076	       438.0 ns/op	23378.37 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/PROTOBUF/medium_10KB/P4-48    	 5560458	       438.0 ns/op	23378.55 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/PROTOBUF/medium_10KB/P4-48    	 5383426	       446.4 ns/op	22940.48 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/PROTOBUF/medium_10KB/P4-48    	 5152114	       459.8 ns/op	22269.11 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/PROTOBUF/medium_10KB/P16-48   	 5277626	       457.7 ns/op	22371.96 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/PROTOBUF/medium_10KB/P16-48   	 5297770	       469.6 ns/op	21804.83 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/PROTOBUF/medium_10KB/P16-48   	 5290003	       461.2 ns/op	22202.38 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/PROTOBUF/medium_10KB/P16-48   	 5300390	       471.5 ns/op	21715.67 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/PROTOBUF/medium_10KB/P16-48   	 5407058	       458.5 ns/op	22334.91 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/PROTOBUF/large_1MB/P4-48      	 5398482	       432.1 ns/op	2426431.64 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/PROTOBUF/large_1MB/P4-48      	 5407020	       448.1 ns/op	2339798.60 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/PROTOBUF/large_1MB/P4-48      	 5472680	       445.9 ns/op	2351440.61 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/PROTOBUF/large_1MB/P4-48      	 5425666	       442.3 ns/op	2370845.50 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/PROTOBUF/large_1MB/P4-48      	 5578407	       438.9 ns/op	2389163.83 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/PROTOBUF/large_1MB/P16-48     	 5498475	       442.6 ns/op	2369104.67 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/PROTOBUF/large_1MB/P16-48     	 5270743	       442.9 ns/op	2367564.15 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/PROTOBUF/large_1MB/P16-48     	 5503689	       424.5 ns/op	2470295.78 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/PROTOBUF/large_1MB/P16-48     	 5475033	       426.5 ns/op	2458805.33 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat_Parallel/PROTOBUF/large_1MB/P16-48     	 5491272	       435.0 ns/op	2410758.71 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat/AVRO/NONE/small_100B/warm-48           	 8695308	       255.8 ns/op	 391.00 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat/AVRO/NONE/small_100B/warm-48           	 9213746	       272.8 ns/op	 366.63 MB/s	      64 B/op	       2 allocs/op
BenchmarkDecodeWireFormat/AVRO/NONE/small_100B/warm-48           	 7361943	       304.6 ns/op	 328.31 MB/s	      64 B/op	       2 allocs/op
